volume,vwap,open,close,high,low,timestamp,trades
288.0,257.4032,257.4,257.4,257.4,257.4,2025-10-02 21:12:00,7
794.0,257.4091,257.41,257.41,257.41,257.41,2025-10-02 21:13:00,12
124.0,257.4054,257.4,257.4,257.4,257.4,2025-10-02 21:15:00,11
579.0,257.4002,257.4,257.4,257.4,257.4,2025-10-02 21:18:00,9
189.0,257.4053,257.41,257.41,257.41,257.41,2025-10-02 21:19:00,9
156.0,257.4197,257.42,257.42,257.42,257.42,2025-10-02 21:20:00,9
460.0,257.4047,257.4,257.38,257.4,257.38,2025-10-02 21:22:00,27
625.0,257.4002,257.4,257.4,257.4,257.4,2025-10-02 21:25:00,13
179.0,257.4216,257.43,257.43,257.43,257.43,2025-10-02 21:26:00,15
259.0,251.7621,257.44,257.44,257.44,257.44,2025-10-02 21:27:00,8
392.0,257.4118,257.4,257.4,257.4,257.4,2025-10-02 21:30:00,10
219.0,257.4694,257.49,257.49,257.49,257.49,2025-10-02 21:33:00,12
829.0,257.4358,257.45,257.4017,257.45,257.4017,2025-10-02 21:34:00,10
320.0,253.7438,257.4,257.4,257.4,257.4,2025-10-02 21:35:00,12
216.0,257.4198,257.43,257.43,257.43,257.43,2025-10-02 21:38:00,16
991.0,257.4795,257.46,257.49,257.49,257.46,2025-10-02 21:39:00,21
986.0,257.1602,257.13,257.13,257.13,257.13,2025-10-02 21:45:00,12
276.0,257.4191,257.405,257.405,257.405,257.405,2025-10-02 21:50:00,4
194.0,257.4204,257.4386,257.4386,257.4386,257.4386,2025-10-02 21:52:00,8
1749.0,257.4414,257.439,257.46,257.46,257.439,2025-10-02 21:55:00,17
255.0,257.4896,257.49,257.49,257.49,257.49,2025-10-02 21:56:00,6
268.0,257.4706,257.46,257.4881,257.4881,257.46,2025-10-02 22:02:00,8
149.0,257.4791,257.48,257.48,257.48,257.48,2025-10-02 22:04:00,12
640.0,257.4544,257.45,257.4501,257.4501,257.45,2025-10-02 22:08:00,12
341.0,257.4535,257.4506,257.45,257.4506,257.45,2025-10-02 22:09:00,14
152.0,257.4878,257.4896,257.4896,257.4896,257.4896,2025-10-02 22:13:00,5
1018.0,257.4487,257.45,257.45,257.45,257.45,2025-10-02 22:14:00,18
638.0,257.4288,257.47,257.41,257.47,257.41,2025-10-02 22:16:00,11
331.0,257.4249,257.4036,257.47,257.47,257.4036,2025-10-02 22:18:00,18
566.0,257.4005,257.4,257.4,257.4,257.4,2025-10-02 22:20:00,13
585.0,257.4155,257.47,257.4099,257.47,257.4,2025-10-02 22:21:00,19
747.0,257.4095,257.4099,257.41,257.41,257.4099,2025-10-02 22:22:00,7
1117.0,257.4003,257.4,257.4,257.4,257.4,2025-10-02 22:30:00,15
910.0,257.3798,257.4,257.4,257.4,257.4,2025-10-02 22:31:00,29
584.0,257.2638,257.25,257.25,257.25,257.25,2025-10-02 22:36:00,17
548.0,257.2611,257.26,257.261,257.261,257.26,2025-10-02 22:38:00,8
134.0,257.3727,257.4,257.4,257.4,257.4,2025-10-02 22:42:00,5
506.0,257.3127,257.4,257.3,257.4,257.28,2025-10-02 22:43:00,9
577.0,257.3308,257.37,257.2803,257.37,257.2803,2025-10-02 22:44:00,17
136.0,257.3683,257.38,257.38,257.38,257.38,2025-10-02 22:48:00,8
732.0,257.3907,257.3995,257.36,257.4,257.36,2025-10-02 22:51:00,21
260.0,257.3094,257.28,257.28,257.28,257.28,2025-10-02 22:52:00,17
268.0,257.3852,257.37,257.4,257.4,257.37,2025-10-02 22:54:00,15
1325.0,257.3951,257.39,257.3999,257.4,257.39,2025-10-02 22:57:00,17
300.0,257.4328,257.43,257.43,257.43,257.43,2025-10-02 23:01:00,6
240.0,257.4088,257.42,257.41,257.42,257.41,2025-10-02 23:06:00,17
1065.0,257.4195,257.4447,257.45,257.45,257.4,2025-10-02 23:10:00,15
300.0,257.4255,257.4496,257.4496,257.4496,257.4496,2025-10-02 23:11:00,10
460.0,257.4036,257.43,257.43,257.43,257.43,2025-10-02 23:12:00,14
101.0,257.33,257.33,257.33,257.33,257.33,2025-10-02 23:13:00,2
124.0,257.4489,257.45,257.45,257.45,257.45,2025-10-02 23:15:00,7
502.0,257.4407,257.441,257.441,257.441,257.441,2025-10-02 23:19:00,3
3244.0,257.3482,257.36,257.33,257.36,257.33,2025-10-02 23:20:00,22
482.0,257.282,257.29,257.28,257.29,257.28,2025-10-02 23:29:00,14
360.0,257.2769,257.28,257.28,257.28,257.28,2025-10-02 23:31:00,9
228.0,257.265,257.26,257.26,257.26,257.26,2025-10-02 23:32:00,11
1015.0,257.25,257.25,257.25,257.25,257.25,2025-10-02 23:35:00,5
377.0,257.2496,257.26,257.25,257.26,257.25,2025-10-02 23:38:00,17
296.0,257.2487,257.25,257.25,257.25,257.25,2025-10-02 23:39:00,5
753.0,257.2796,257.28,257.28,257.28,257.28,2025-10-02 23:40:00,15
970.0,257.2793,257.28,257.28,257.28,257.28,2025-10-02 23:41:00,14
2360.0,257.2762,257.28,257.28,257.28,257.2799,2025-10-02 23:42:00,20
139.0,257.2777,257.28,257.28,257.28,257.28,2025-10-02 23:44:00,13
126.0,257.2721,257.2778,257.2778,257.2778,257.2778,2025-10-02 23:45:00,7
355.0,257.2561,257.25,257.25,257.25,257.25,2025-10-02 23:46:00,13
224.0,257.2783,257.28,257.28,257.28,257.28,2025-10-02 23:47:00,9
476.0,257.2143,257.2109,257.2109,257.2109,257.2109,2025-10-02 23:53:00,9
847.0,257.2186,257.2131,257.2137,257.24,257.2131,2025-10-02 23:54:00,8
1134.0,257.2615,257.2409,257.28,257.28,257.2409,2025-10-02 23:55:00,13
227.0,257.2545,257.25,257.25,257.25,257.25,2025-10-02 23:56:00,7
498.0,257.2703,257.26,257.28,257.28,257.26,2025-10-02 23:57:00,5
329.0,257.251,257.25,257.25,257.25,257.25,2025-10-02 23:58:00,10
1533.0,257.2309,257.2784,257.2,257.2784,257.2,2025-10-02 23:59:00,22
